course_name,comment_text,grade_score,course_rating,sentiment_label
Aesthetics,A good mix of lectures and assignments.,81.5,1,-1
Aesthetics,"Too theoretical, lacked real-world examples.",7,2,-1
Aesthetics,Loved the depth and historical insights!,2.5,5,1
Aesthetics,A good mix of lectures and assignments.,27.5,3,-1
Aesthetics,"Hard to follow, needs better structure.",44.5,5,-1
Aesthetics,The quizzes were unclear and frustrating.,48,5,-1
Aesthetics,The quizzes were unclear and frustrating.,8.5,1,-1
Aesthetics,A good mix of lectures and assignments.,98.5,1,-1
Aesthetics,A good mix of lectures and assignments.,33,3,-1
Aesthetics,The course is very informative and the instructor is great.,62.5,1,1
Aesthetics,Excellent content but too fast-paced.,82.5,1,1
Aesthetics,The course is very informative and the instructor is great.,8.5,2,1
Aesthetics,I found the materials a bit confusing and poorly organized.,56.5,1,-1
Aesthetics,A good mix of lectures and assignments.,69.5,2,-1
Aesthetics,A good mix of lectures and assignments.,80,3,-1
Aesthetics,"Too theoretical, lacked real-world examples.",30,4,-1
Aesthetics,"Too theoretical, lacked real-world examples.",30,3,-1
Aesthetics,A good mix of lectures and assignments.,72.5,4,-1
Aesthetics,"Hard to follow, needs better structure.",83.5,1,-1
Aesthetics,"Too theoretical, lacked real-world examples.",5.5,3,-1
Aesthetics,"Too theoretical, lacked real-world examples.",99.5,4,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,63.5,4,-1
Aesthetics,Loved the depth and historical insights!,56,3,1
Aesthetics,"Hard to follow, needs better structure.",20.5,2,-1
Aesthetics,The quizzes were unclear and frustrating.,64.5,5,-1
Aesthetics,"Hard to follow, needs better structure.",1,2,-1
Aesthetics,The course is very informative and the instructor is great.,54.5,2,1
Aesthetics,"Brilliant explanations, very engaging!",69.5,1,1
Aesthetics,Excellent content but too fast-paced.,24.5,4,1
Aesthetics,Loved the depth and historical insights!,97.5,4,1
Aesthetics,The quizzes were unclear and frustrating.,5.5,3,-1
Aesthetics,Loved the depth and historical insights!,63.5,3,1
Aesthetics,"Brilliant explanations, very engaging!",26.5,3,1
Aesthetics,A good mix of lectures and assignments.,48,5,-1
Aesthetics,The quizzes were unclear and frustrating.,2,2,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,20,5,-1
Aesthetics,"Neutral feeling, nothing special.",77.5,4,0
Aesthetics,Excellent content but too fast-paced.,79.5,2,1
Aesthetics,"Hard to follow, needs better structure.",27.5,2,-1
Aesthetics,The course is very informative and the instructor is great.,14.5,2,1
Aesthetics,Loved the depth and historical insights!,65,2,1
Aesthetics,"Too theoretical, lacked real-world examples.",47,3,-1
Aesthetics,"Neutral feeling, nothing special.",71,3,0
Aesthetics,The course is very informative and the instructor is great.,76.5,1,1
Aesthetics,"Neutral feeling, nothing special.",27,3,0
Aesthetics,Excellent content but too fast-paced.,68,4,1
Aesthetics,"Neutral feeling, nothing special.",4.5,2,0
Aesthetics,I found the materials a bit confusing and poorly organized.,69,4,-1
Aesthetics,"Neutral feeling, nothing special.",92,5,0
Aesthetics,I found the materials a bit confusing and poorly organized.,25.5,1,-1
Aesthetics,The quizzes were unclear and frustrating.,34,3,-1
Aesthetics,"Too theoretical, lacked real-world examples.",6.5,3,-1
Aesthetics,"Brilliant explanations, very engaging!",15,4,1
Aesthetics,A good mix of lectures and assignments.,63,3,-1
Aesthetics,Loved the depth and historical insights!,59,1,1
Aesthetics,"Too theoretical, lacked real-world examples.",82.5,5,-1
Aesthetics,Loved the depth and historical insights!,38.5,1,1
Aesthetics,The quizzes were unclear and frustrating.,80,2,-1
Aesthetics,Loved the depth and historical insights!,32.5,2,1
Aesthetics,The quizzes were unclear and frustrating.,30.5,2,-1
Aesthetics,The course is very informative and the instructor is great.,33,4,1
Aesthetics,"Brilliant explanations, very engaging!",71,4,1
Aesthetics,The course is very informative and the instructor is great.,82,2,1
Aesthetics,Excellent content but too fast-paced.,91,1,1
Aesthetics,A good mix of lectures and assignments.,6.5,5,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,51.5,1,-1
Aesthetics,The course is very informative and the instructor is great.,25.5,2,1
Aesthetics,"Brilliant explanations, very engaging!",95,2,1
Aesthetics,A good mix of lectures and assignments.,66.5,3,-1
Aesthetics,Loved the depth and historical insights!,66.5,1,1
Aesthetics,"Hard to follow, needs better structure.",13.5,2,-1
Aesthetics,The course is very informative and the instructor is great.,4,5,1
Aesthetics,"Neutral feeling, nothing special.",13,1,0
Aesthetics,Excellent content but too fast-paced.,95.5,4,1
Aesthetics,A good mix of lectures and assignments.,30.5,5,-1
Aesthetics,"Hard to follow, needs better structure.",20,2,-1
Aesthetics,Loved the depth and historical insights!,94,1,1
Aesthetics,Excellent content but too fast-paced.,48,4,1
Aesthetics,"Neutral feeling, nothing special.",65.5,5,0
Aesthetics,A good mix of lectures and assignments.,17,4,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,50,2,-1
Aesthetics,"Too theoretical, lacked real-world examples.",74.5,1,-1
Aesthetics,"Hard to follow, needs better structure.",99,3,-1
Aesthetics,Loved the depth and historical insights!,81,2,1
Aesthetics,The quizzes were unclear and frustrating.,12.5,2,-1
Aesthetics,"Too theoretical, lacked real-world examples.",33.5,5,-1
Aesthetics,Loved the depth and historical insights!,56,4,1
Aesthetics,The quizzes were unclear and frustrating.,29.5,3,-1
Aesthetics,"Brilliant explanations, very engaging!",59,1,1
Aesthetics,"Brilliant explanations, very engaging!",55,3,1
Aesthetics,"Too theoretical, lacked real-world examples.",4,1,-1
Aesthetics,The course is very informative and the instructor is great.,22,1,1
Aesthetics,"Too theoretical, lacked real-world examples.",90,3,-1
Aesthetics,"Brilliant explanations, very engaging!",73,4,1
Aesthetics,Excellent content but too fast-paced.,56.5,3,1
Aesthetics,"Hard to follow, needs better structure.",33.5,5,-1
Aesthetics,"Too theoretical, lacked real-world examples.",92.5,5,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,89,4,-1
Aesthetics,"Too theoretical, lacked real-world examples.",77.5,1,-1
Aesthetics,"Too theoretical, lacked real-world examples.",62.5,5,-1
Aesthetics,"Neutral feeling, nothing special.",98.5,1,0
Aesthetics,Excellent content but too fast-paced.,42.5,3,1
Aesthetics,The course is very informative and the instructor is great.,34.5,4,1
Aesthetics,The course is very informative and the instructor is great.,20.5,2,1
Aesthetics,"Brilliant explanations, very engaging!",3.5,3,1
Aesthetics,"Neutral feeling, nothing special.",33.5,5,0
Aesthetics,The course is very informative and the instructor is great.,13,1,1
Aesthetics,"Hard to follow, needs better structure.",22.5,2,-1
Aesthetics,Loved the depth and historical insights!,54,2,1
Aesthetics,I found the materials a bit confusing and poorly organized.,55,3,-1
Aesthetics,The quizzes were unclear and frustrating.,44.5,2,-1
Aesthetics,The quizzes were unclear and frustrating.,75,5,-1
Aesthetics,"Too theoretical, lacked real-world examples.",76,4,-1
Aesthetics,"Too theoretical, lacked real-world examples.",57,5,-1
Aesthetics,The course is very informative and the instructor is great.,96.5,3,1
Aesthetics,A good mix of lectures and assignments.,25.5,4,-1
Aesthetics,"Neutral feeling, nothing special.",10.5,1,0
Aesthetics,"Too theoretical, lacked real-world examples.",41.5,1,-1
Aesthetics,Loved the depth and historical insights!,33.5,4,1
Aesthetics,A good mix of lectures and assignments.,41,5,-1
Aesthetics,"Neutral feeling, nothing special.",46.5,1,0
Aesthetics,The course is very informative and the instructor is great.,73.5,4,1
Aesthetics,"Brilliant explanations, very engaging!",18.5,5,1
Aesthetics,The course is very informative and the instructor is great.,26,3,1
Aesthetics,Excellent content but too fast-paced.,43.5,5,1
Aesthetics,"Hard to follow, needs better structure.",34.5,5,-1
Aesthetics,Excellent content but too fast-paced.,94.5,2,1
Aesthetics,Excellent content but too fast-paced.,97,1,1
Aesthetics,Excellent content but too fast-paced.,15,3,1
Aesthetics,"Too theoretical, lacked real-world examples.",33.5,1,-1
Aesthetics,Excellent content but too fast-paced.,98.5,5,1
Aesthetics,"Neutral feeling, nothing special.",3,5,0
Aesthetics,"Brilliant explanations, very engaging!",37,5,1
Aesthetics,A good mix of lectures and assignments.,2.5,5,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,62,3,-1
Aesthetics,The course is very informative and the instructor is great.,56.5,2,1
Aesthetics,A good mix of lectures and assignments.,48,3,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,10,2,-1
Aesthetics,Excellent content but too fast-paced.,19.5,1,1
Aesthetics,A good mix of lectures and assignments.,48.5,1,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,7.5,4,-1
Aesthetics,Loved the depth and historical insights!,12.5,3,1
Aesthetics,"Brilliant explanations, very engaging!",93.5,3,1
Aesthetics,"Brilliant explanations, very engaging!",9,1,1
Aesthetics,The quizzes were unclear and frustrating.,73.5,3,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,18,5,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,67,1,-1
Aesthetics,Loved the depth and historical insights!,27.5,1,1
Aesthetics,I found the materials a bit confusing and poorly organized.,98.5,3,-1
Aesthetics,"Hard to follow, needs better structure.",87.5,1,-1
Aesthetics,A good mix of lectures and assignments.,82,4,-1
Aesthetics,A good mix of lectures and assignments.,4.5,3,-1
Aesthetics,"Too theoretical, lacked real-world examples.",72,2,-1
Aesthetics,A good mix of lectures and assignments.,7.5,4,-1
Aesthetics,A good mix of lectures and assignments.,68.5,5,-1
Aesthetics,"Hard to follow, needs better structure.",11.5,2,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,89.5,4,-1
Aesthetics,"Brilliant explanations, very engaging!",22,3,1
Aesthetics,I found the materials a bit confusing and poorly organized.,92.5,3,-1
Aesthetics,The course is very informative and the instructor is great.,73.5,5,1
Aesthetics,Loved the depth and historical insights!,49.5,2,1
Aesthetics,I found the materials a bit confusing and poorly organized.,86.5,5,-1
Aesthetics,Excellent content but too fast-paced.,89.5,4,1
Aesthetics,Excellent content but too fast-paced.,54,4,1
Aesthetics,"Brilliant explanations, very engaging!",89.5,2,1
Aesthetics,The course is very informative and the instructor is great.,7.5,5,1
Aesthetics,"Too theoretical, lacked real-world examples.",56,2,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,3,3,-1
Aesthetics,Loved the depth and historical insights!,56,2,1
Aesthetics,Excellent content but too fast-paced.,17,3,1
Aesthetics,Excellent content but too fast-paced.,69,4,1
Aesthetics,A good mix of lectures and assignments.,98.5,5,-1
Aesthetics,A good mix of lectures and assignments.,70.5,1,-1
Aesthetics,"Too theoretical, lacked real-world examples.",65.5,1,-1
Aesthetics,"Neutral feeling, nothing special.",75.5,1,0
Aesthetics,"Neutral feeling, nothing special.",71,2,0
Aesthetics,A good mix of lectures and assignments.,37.5,5,-1
Aesthetics,Loved the depth and historical insights!,23.5,5,1
Aesthetics,"Hard to follow, needs better structure.",58,5,-1
Aesthetics,The course is very informative and the instructor is great.,66,1,1
Aesthetics,Loved the depth and historical insights!,83.5,3,1
Aesthetics,A good mix of lectures and assignments.,77.5,5,-1
Aesthetics,"Hard to follow, needs better structure.",59,5,-1
Aesthetics,"Too theoretical, lacked real-world examples.",48,1,-1
Aesthetics,Loved the depth and historical insights!,14,5,1
Aesthetics,The course is very informative and the instructor is great.,26.5,2,1
Aesthetics,Excellent content but too fast-paced.,47,5,1
Aesthetics,"Neutral feeling, nothing special.",91.5,3,0
Aesthetics,The quizzes were unclear and frustrating.,95.5,4,-1
Aesthetics,Loved the depth and historical insights!,63.5,2,1
Aesthetics,A good mix of lectures and assignments.,74,2,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,75,4,-1
Aesthetics,I found the materials a bit confusing and poorly organized.,19,3,-1
Aesthetics,The quizzes were unclear and frustrating.,26.5,4,-1
Aesthetics,Excellent content but too fast-paced.,29.5,5,1
Aesthetics,Loved the depth and historical insights!,2.5,5,1
Aesthetics,"Too theoretical, lacked real-world examples.",81,4,-1
Aesthetics,Excellent content but too fast-paced.,4.5,2,1
Aesthetics,A good mix of lectures and assignments.,10.5,1,-1
Aesthetics,The quizzes were unclear and frustrating.,17,4,-1
Aesthetics,The quizzes were unclear and frustrating.,5.5,5,-1
Aesthetics,The quizzes were unclear and frustrating.,73.5,3,-1
Aesthetics,The quizzes were unclear and frustrating.,19,2,-1
Aesthetics,"Hard to follow, needs better structure.",47.5,5,-1
Aesthetics,Loved the depth and historical insights!,13,5,1
Aesthetics,"Hard to follow, needs better structure.",10,1,-1
Aesthetics,"Neutral feeling, nothing special.",68.5,3,0
Aesthetics,A good mix of lectures and assignments.,16.5,3,-1
Aesthetics,A good mix of lectures and assignments.,75,2,-1
Aesthetics,"Hard to follow, needs better structure.",85,5,-1
Aesthetics,"Hard to follow, needs better structure.",98,3,-1
Aesthetics,Loved the depth and historical insights!,33,3,1
Aesthetics,A good mix of lectures and assignments.,51.5,5,-1
Aesthetics,Excellent content but too fast-paced.,36,3,1
Aesthetics,"Too theoretical, lacked real-world examples.",36.5,4,-1
Aesthetics,Excellent content but too fast-paced.,43,2,1
Aesthetics,Loved the depth and historical insights!,65,5,1
Aesthetics,Loved the depth and historical insights!,36.5,1,1
Aesthetics,"Hard to follow, needs better structure.",25,5,-1
Aesthetics,"Too theoretical, lacked real-world examples.",56,2,-1
Aesthetics,"Too theoretical, lacked real-world examples.",5,4,-1
Aesthetics,"Neutral feeling, nothing special.",92.5,3,0
Aesthetics,"Hard to follow, needs better structure.",7.5,1,-1
Aesthetics,The course is very informative and the instructor is great.,31.5,4,1
Aesthetics,"Too theoretical, lacked real-world examples.",49,1,-1
