course_name,comment_text,grade_score,course_rating,sentiment_label
Art of Negotiation,A good mix of lectures and assignments.,59.97,4,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",40.33,3,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",40.82,1,-1
Art of Negotiation,The course is very informative and the instructor is great.,58.12,2,1
Art of Negotiation,The quizzes were unclear and frustrating.,44.74,3,-1
Art of Negotiation,The quizzes were unclear and frustrating.,70.52,5,-1
Art of Negotiation,"Neutral feeling, nothing special.",49.6,1,0
Art of Negotiation,The quizzes were unclear and frustrating.,68.74,3,-1
Art of Negotiation,Loved the depth and historical insights!,86.67,4,1
Art of Negotiation,A good mix of lectures and assignments.,76.38,2,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",93.61,2,-1
Art of Negotiation,"Neutral feeling, nothing special.",92.22,3,0
Art of Negotiation,The course is very informative and the instructor is great.,68.14,4,1
Art of Negotiation,"Neutral feeling, nothing special.",46.08,1,0
Art of Negotiation,Excellent content but too fast-paced.,62.82,5,1
Art of Negotiation,The quizzes were unclear and frustrating.,54.18,3,-1
Art of Negotiation,"Brilliant explanations, very engaging!",81.73,4,1
Art of Negotiation,"Neutral feeling, nothing special.",97.42,5,0
Art of Negotiation,Excellent content but too fast-paced.,80.29,3,1
Art of Negotiation,"Brilliant explanations, very engaging!",67.62,3,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,62.77,4,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",40.24,2,-1
Art of Negotiation,"Brilliant explanations, very engaging!",79.27,5,1
Art of Negotiation,Loved the depth and historical insights!,49.94,4,1
Art of Negotiation,"Brilliant explanations, very engaging!",48.43,2,1
Art of Negotiation,Loved the depth and historical insights!,97.63,2,1
Art of Negotiation,The quizzes were unclear and frustrating.,99.79,1,-1
Art of Negotiation,"Neutral feeling, nothing special.",47.28,3,0
Art of Negotiation,"Brilliant explanations, very engaging!",78.67,1,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,95.22,4,-1
Art of Negotiation,"Hard to follow, needs better structure.",44.66,5,-1
Art of Negotiation,"Hard to follow, needs better structure.",64.33,1,-1
Art of Negotiation,"Brilliant explanations, very engaging!",56.97,3,1
Art of Negotiation,The course is very informative and the instructor is great.,92.28,3,1
Art of Negotiation,"Brilliant explanations, very engaging!",99.9,5,1
Art of Negotiation,"Too theoretical, lacked real-world examples.",44.45,4,-1
Art of Negotiation,The course is very informative and the instructor is great.,42.9,3,1
Art of Negotiation,"Neutral feeling, nothing special.",86.45,1,0
Art of Negotiation,"Too theoretical, lacked real-world examples.",66.09,2,-1
Art of Negotiation,Excellent content but too fast-paced.,40.74,3,1
Art of Negotiation,Loved the depth and historical insights!,69.18,3,1
Art of Negotiation,"Neutral feeling, nothing special.",55.14,3,0
Art of Negotiation,A good mix of lectures and assignments.,85.88,5,-1
Art of Negotiation,"Neutral feeling, nothing special.",84.47,3,0
Art of Negotiation,I found the materials a bit confusing and poorly organized.,45.84,1,-1
Art of Negotiation,"Hard to follow, needs better structure.",68.86,4,-1
Art of Negotiation,The course is very informative and the instructor is great.,89.19,2,1
Art of Negotiation,"Too theoretical, lacked real-world examples.",46.53,3,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",53.76,1,-1
Art of Negotiation,Loved the depth and historical insights!,87.66,5,1
Art of Negotiation,Loved the depth and historical insights!,64.49,5,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,51.83,1,-1
Art of Negotiation,The course is very informative and the instructor is great.,42.7,5,1
Art of Negotiation,The course is very informative and the instructor is great.,99.14,4,1
Art of Negotiation,"Hard to follow, needs better structure.",80.08,1,-1
Art of Negotiation,A good mix of lectures and assignments.,52.22,4,-1
Art of Negotiation,Excellent content but too fast-paced.,68.6,1,1
Art of Negotiation,"Neutral feeling, nothing special.",85.27,4,0
Art of Negotiation,A good mix of lectures and assignments.,95.55,1,-1
Art of Negotiation,The course is very informative and the instructor is great.,84.77,5,1
Art of Negotiation,The course is very informative and the instructor is great.,87.06,3,1
Art of Negotiation,"Brilliant explanations, very engaging!",72.57,5,1
Art of Negotiation,"Brilliant explanations, very engaging!",90.42,4,1
Art of Negotiation,Loved the depth and historical insights!,73.74,4,1
Art of Negotiation,A good mix of lectures and assignments.,79.67,4,-1
Art of Negotiation,"Brilliant explanations, very engaging!",96.99,1,1
Art of Negotiation,"Neutral feeling, nothing special.",72.49,1,0
Art of Negotiation,A good mix of lectures and assignments.,64.4,1,-1
Art of Negotiation,"Neutral feeling, nothing special.",55.73,3,0
Art of Negotiation,"Hard to follow, needs better structure.",94.81,2,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",44.17,3,-1
Art of Negotiation,Excellent content but too fast-paced.,43.42,1,1
Art of Negotiation,Loved the depth and historical insights!,50.89,2,1
Art of Negotiation,The course is very informative and the instructor is great.,67.48,1,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,47.86,4,-1
Art of Negotiation,Excellent content but too fast-paced.,70.79,1,1
Art of Negotiation,A good mix of lectures and assignments.,49.25,2,-1
Art of Negotiation,"Hard to follow, needs better structure.",54.74,4,-1
Art of Negotiation,"Hard to follow, needs better structure.",52.43,5,-1
Art of Negotiation,The quizzes were unclear and frustrating.,62.1,2,-1
Art of Negotiation,"Hard to follow, needs better structure.",50.17,4,-1
Art of Negotiation,Loved the depth and historical insights!,49.26,5,1
Art of Negotiation,Excellent content but too fast-paced.,88.17,1,1
Art of Negotiation,A good mix of lectures and assignments.,43.34,4,-1
Art of Negotiation,"Hard to follow, needs better structure.",81.06,4,-1
Art of Negotiation,Excellent content but too fast-paced.,53.91,2,1
Art of Negotiation,"Neutral feeling, nothing special.",55.72,2,0
Art of Negotiation,Excellent content but too fast-paced.,84.23,3,1
Art of Negotiation,A good mix of lectures and assignments.,53.24,3,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",67.3,5,-1
Art of Negotiation,A good mix of lectures and assignments.,94.64,5,-1
Art of Negotiation,The quizzes were unclear and frustrating.,75.09,4,-1
Art of Negotiation,The quizzes were unclear and frustrating.,47.76,5,-1
Art of Negotiation,"Brilliant explanations, very engaging!",57,5,1
Art of Negotiation,"Hard to follow, needs better structure.",68.81,1,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",56.9,4,-1
Art of Negotiation,"Brilliant explanations, very engaging!",63.49,5,1
Art of Negotiation,"Too theoretical, lacked real-world examples.",62,5,-1
Art of Negotiation,The quizzes were unclear and frustrating.,55.99,1,-1
Art of Negotiation,The course is very informative and the instructor is great.,47.73,1,1
Art of Negotiation,"Too theoretical, lacked real-world examples.",98.41,2,-1
Art of Negotiation,Loved the depth and historical insights!,58.91,4,1
Art of Negotiation,Loved the depth and historical insights!,67.58,5,1
Art of Negotiation,The quizzes were unclear and frustrating.,49.73,5,-1
Art of Negotiation,Excellent content but too fast-paced.,86.72,4,1
Art of Negotiation,Loved the depth and historical insights!,50.14,1,1
Art of Negotiation,Loved the depth and historical insights!,44.5,5,1
Art of Negotiation,"Too theoretical, lacked real-world examples.",66.16,2,-1
Art of Negotiation,Excellent content but too fast-paced.,44.82,2,1
Art of Negotiation,The quizzes were unclear and frustrating.,69.77,5,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,92.34,1,-1
Art of Negotiation,"Too theoretical, lacked real-world examples.",68.82,2,-1
Art of Negotiation,"Brilliant explanations, very engaging!",78.48,3,1
Art of Negotiation,Excellent content but too fast-paced.,56.09,2,1
Art of Negotiation,The quizzes were unclear and frustrating.,62.07,2,-1
Art of Negotiation,"Brilliant explanations, very engaging!",89.2,2,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,83.56,5,-1
Art of Negotiation,"Hard to follow, needs better structure.",42.91,5,-1
Art of Negotiation,The quizzes were unclear and frustrating.,75.46,1,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,60.73,5,-1
Art of Negotiation,"Hard to follow, needs better structure.",48.42,1,-1
Art of Negotiation,Excellent content but too fast-paced.,84.65,4,1
Art of Negotiation,The quizzes were unclear and frustrating.,50.13,3,-1
Art of Negotiation,Excellent content but too fast-paced.,54.27,2,1
Art of Negotiation,"Hard to follow, needs better structure.",50.18,5,-1
Art of Negotiation,A good mix of lectures and assignments.,42.13,3,-1
Art of Negotiation,"Neutral feeling, nothing special.",43.41,1,0
Art of Negotiation,"Too theoretical, lacked real-world examples.",89.84,4,-1
Art of Negotiation,The course is very informative and the instructor is great.,50.85,5,1
Art of Negotiation,The course is very informative and the instructor is great.,75.21,2,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,40.05,3,-1
Art of Negotiation,The quizzes were unclear and frustrating.,72.12,1,-1
Art of Negotiation,Excellent content but too fast-paced.,93.77,2,1
Art of Negotiation,The course is very informative and the instructor is great.,81.23,1,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,70.44,4,-1
Art of Negotiation,Loved the depth and historical insights!,93.62,3,1
Art of Negotiation,The course is very informative and the instructor is great.,65.77,4,1
Art of Negotiation,A good mix of lectures and assignments.,72.29,4,-1
Art of Negotiation,"Neutral feeling, nothing special.",97.88,5,0
Art of Negotiation,"Hard to follow, needs better structure.",86.94,4,-1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,82.55,3,-1
Art of Negotiation,"Brilliant explanations, very engaging!",46.14,3,1
Art of Negotiation,Loved the depth and historical insights!,56.45,2,1
Art of Negotiation,Excellent content but too fast-paced.,99.81,2,1
Art of Negotiation,"Hard to follow, needs better structure.",52.11,4,-1
Art of Negotiation,The course is very informative and the instructor is great.,51.72,5,1
Art of Negotiation,Loved the depth and historical insights!,96.98,2,1
Art of Negotiation,The course is very informative and the instructor is great.,59.72,3,1
Art of Negotiation,Excellent content but too fast-paced.,59.78,4,1
Art of Negotiation,Loved the depth and historical insights!,55.49,4,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,99.66,3,-1
Art of Negotiation,"Brilliant explanations, very engaging!",92.77,3,1
Art of Negotiation,Excellent content but too fast-paced.,41.86,2,1
Art of Negotiation,Loved the depth and historical insights!,49.52,2,1
Art of Negotiation,"Neutral feeling, nothing special.",68.78,1,0
Art of Negotiation,Excellent content but too fast-paced.,74.39,1,1
Art of Negotiation,The course is very informative and the instructor is great.,90.57,1,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,57.33,3,-1
Art of Negotiation,The quizzes were unclear and frustrating.,95.1,1,-1
Art of Negotiation,The quizzes were unclear and frustrating.,41.3,3,-1
Art of Negotiation,"Brilliant explanations, very engaging!",96.38,3,1
Art of Negotiation,Loved the depth and historical insights!,77.88,4,1
Art of Negotiation,Excellent content but too fast-paced.,64.15,5,1
Art of Negotiation,The course is very informative and the instructor is great.,56.18,2,1
Art of Negotiation,"Neutral feeling, nothing special.",52.24,4,0
Art of Negotiation,"Brilliant explanations, very engaging!",56.97,4,1
Art of Negotiation,"Brilliant explanations, very engaging!",85.59,3,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,96.27,5,-1
Art of Negotiation,Loved the depth and historical insights!,83.51,3,1
Art of Negotiation,Loved the depth and historical insights!,89.28,2,1
Art of Negotiation,The quizzes were unclear and frustrating.,46.66,2,-1
Art of Negotiation,The course is very informative and the instructor is great.,70.09,5,1
Art of Negotiation,I found the materials a bit confusing and poorly organized.,86.52,2,-1
Art of Negotiation,The course is very informative and the instructor is great.,74.97,2,1
Art of Negotiation,"Neutral feeling, nothing special.",58.16,3,0
Art of Negotiation,The course is very informative and the instructor is great.,82.8,4,1
